User[all-users],GestureType[all-gesture-types],RandomIteration[1to10],#ofTrainingExample[E],TotalSizeOfTrainingSet[count],TrainingSetContents[specific-gesture-instances],Candidate[specific-instance],RecoResultGestureType[what-was-recognized],CorrectIncorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted[instance-and-score]
68,asterisk,2,6,32,68-D03-2;68-D09-2;68-H10-2;68-H04-2;68-I08-2;68-I07-2;68-N03-2;68-N02-2;68-P05-2;68-P02-2;68-X01-2;68-T03-2;68-X03-2;68-X03-2;68-asterisk01-2;68-arrowhead02-2;68-exclamation_point01-2;68-exclamation_point01-2;68-exclamation_point08-2;68-five_point_star01-2;68-five_point_star02-2;68-half_note01-2;68-half_note10-2;68-half_note05-2;68-null01-2;68-line10-2;68-null08-2;68-null09-2;68-pitchfork06-2;68-pitchfork09-2;68-six_point_star07-2;68-six_point_star03-2;,68-asterisk09,asterisk,1,0.904302,68-asterisk01,asterisk01;0.904302;asterisk01;0.887524;asterisk01;0.862584;asterisk01;0.826403;asterisk01;0.807917;asterisk01;0.791998;asterisk01;0.759324;asterisk01;0.726312;asterisk01;0.712209;asterisk01;0.709544;asterisk01;0.70879;X03;0.708717;X03;0.708717;asterisk01;0.708527;N03;0.707705;pitchfork06;0.705389;X01;0.701816;N02;0.701493;N03;0.697931;N02;0.695542;asterisk01;0.692665;X03;0.68677;X03;0.68677;N02;0.685762;asterisk01;0.68492;N03;0.683453;asterisk01;0.680938;asterisk01;0.667615;N03;0.666221;N02;0.663042;T03;0.661692;X01;0.658335;asterisk01;0.65575;H10;0.654575;asterisk01;0.641822;null09;0.631664;pitchfork09;0.620457;arrowhead02;0.617686;P05;0.615209;H10;0.613835;I08;0.613075;asterisk01;0.608303;P02;0.606222;I07;0.605255;pitchfork06;0.600954;null01;0.600701;asterisk01;0.598256;H10;0.597921;H10;0.596525;asterisk01;0.593013;
68,T,1,7,32,68-D09-1;68-D04-1;68-H08-1;68-I01-1;68-I05-1;68-I06-1;68-N09-1;68-N06-1;68-P08-1;68-P04-1;68-X01-1;68-T07-1;68-X08-1;68-X09-1;68-arrowhead03-1;68-arrowhead07-1;68-asterisk03-1;68-asterisk02-1;68-exclamation_point05-1;68-exclamation_point04-1;68-five_point_star07-1;68-five_point_star05-1;68-half_note06-1;68-half_note06-1;68-line04-1;68-line03-1;68-null10-1;68-null07-1;68-pitchfork03-1;68-pitchfork04-1;68-six_point_star07-1;68-six_point_star05-1;,68-T10,T,1,0.935194,68-T07,T07;0.935194;arrowhead03;0.872408;arrowhead07;0.861273;I01;0.809835;X09;0.806201;I06;0.800843;I01;0.800656;pitchfork03;0.79928;I05;0.797468;H08;0.789688;H08;0.788559;X01;0.78676;I05;0.779821;X09;0.772433;I06;0.771993;X08;0.770467;D09;0.755679;X08;0.754626;X08;0.747458;asterisk02;0.746323;X01;0.743878;null10;0.743515;null07;0.741391;pitchfork04;0.736386;D04;0.730683;asterisk03;0.725495;H08;0.714096;X01;0.713955;X09;0.703014;N06;0.7011;X01;0.699712;N09;0.698336;X08;0.695737;T07;0.695228;X09;0.694475;asterisk03;0.693442;asterisk03;0.689362;N06;0.687478;N09;0.687477;I05;0.685372;asterisk03;0.682868;asterisk02;0.677853;exclamation_point05;0.671649;exclamation_point05;0.671104;exclamation_point04;0.666757;exclamation_point04;0.666757;H08;0.6644;I06;0.663852;I05;0.651464;asterisk02;0.648093;
68,D,2,7,32,68-D10-2;68-H01-2;68-H10-2;68-H05-2;68-I09-2;68-I02-2;68-N07-2;68-N02-2;68-P06-2;68-P02-2;68-T05-2;68-T06-2;68-arrowhead01-2;68-X09-2;68-arrowhead06-2;68-arrowhead02-2;68-asterisk09-2;68-asterisk08-2;68-exclamation_point04-2;68-exclamation_point03-2;68-five_point_star08-2;68-five_point_star06-2;68-half_note04-2;68-half_note08-2;68-line03-2;68-line09-2;68-null08-2;68-null04-2;68-pitchfork08-2;68-pitchfork07-2;68-six_point_star05-2;68-six_point_star10-2;,68-D08,D,1,0.926743,68-D10,D10;0.926743;P06;0.834857;H10;0.7925;I09;0.78557;H01;0.780515;H05;0.770476;I02;0.761082;H10;0.757127;I02;0.752083;half_note08;0.735364;N07;0.729446;H01;0.720492;I09;0.715129;N02;0.714295;P02;0.701544;N02;0.693414;N07;0.675755;H01;0.673863;H05;0.660061;N07;0.65692;H01;0.648464;H01;0.646967;H10;0.646098;H05;0.645831;H05;0.64501;N07;0.643439;asterisk09;0.642419;N02;0.640694;N02;0.639787;H05;0.639494;H01;0.635901;H10;0.635786;I09;0.631409;asterisk08;0.629555;N07;0.623397;H01;0.620678;arrowhead01;0.614488;asterisk08;0.609417;N02;0.60869;H10;0.607376;I02;0.605964;asterisk09;0.603104;N02;0.600683;N07;0.600313;I02;0.596389;N02;0.596383;N07;0.593542;H10;0.593121;H10;0.587712;I09;0.585445;
68,pitchfork,1,8,32,68-D08-1;68-D09-1;68-H10-1;68-H03-1;68-I07-1;68-N01-1;68-N02-1;68-N04-1;68-P06-1;68-P03-1;68-T05-1;68-T05-1;68-X03-1;68-arrowhead01-1;68-arrowhead06-1;68-arrowhead06-1;68-asterisk02-1;68-asterisk06-1;68-exclamation_point04-1;68-five_point_star01-1;68-five_point_star07-1;68-five_point_star08-1;68-line01-1;68-half_note07-1;68-line05-1;68-line04-1;68-null08-1;68-null08-1;68-pitchfork03-1;68-pitchfork04-1;68-six_point_star04-1;68-six_point_star03-1;,68-pitchfork10,pitchfork,1,0.944599,68-pitchfork04,pitchfork04;0.944599;pitchfork03;0.914824;pitchfork03;0.779112;X03;0.698936;H10;0.63116;N01;0.630428;I07;0.62989;N04;0.621845;I07;0.619448;N02;0.61592;H10;0.6136;N01;0.610547;N01;0.609895;N04;0.609726;six_point_star03;0.607591;six_point_star03;0.606176;N02;0.603734;N02;0.603391;H03;0.599751;D08;0.599607;N04;0.597988;N02;0.597862;H10;0.596128;I07;0.59417;H03;0.594004;H03;0.593786;six_point_star04;0.59311;N02;0.592325;N01;0.592159;H03;0.59163;null08;0.590823;null08;0.590823;N04;0.588797;I07;0.588291;I07;0.58828;six_point_star04;0.587396;N01;0.58728;H10;0.586022;arrowhead06;0.585857;arrowhead06;0.585857;N04;0.585081;I07;0.584699;N04;0.584675;N04;0.583064;H10;0.580995;H03;0.575573;N02;0.57522;N01;0.573687;H03;0.573351;D09;0.571585;
68,H,2,8,32,68-D03-2;68-D08-2;68-H02-2;68-H05-2;68-I02-2;68-I08-2;68-N04-2;68-P01-2;68-P03-2;68-P05-2;68-T04-2;68-T09-2;68-X07-2;68-X02-2;68-arrowhead09-2;68-arrowhead10-2;68-asterisk03-2;68-asterisk07-2;68-exclamation_point03-2;68-exclamation_point05-2;68-five_point_star06-2;68-five_point_star09-2;68-half_note05-2;68-half_note09-2;68-line09-2;68-line08-2;68-null02-2;68-null07-2;68-pitchfork02-2;68-pitchfork09-2;68-six_point_star05-2;68-six_point_star05-2;,68-H08,H,1,0.935750,68-H02,H02;0.93575;H02;0.909187;I02;0.853571;I08;0.850264;I02;0.845679;I08;0.796913;H05;0.775516;H05;0.763726;N04;0.754435;N04;0.748116;six_point_star05;0.736545;six_point_star05;0.736545;H02;0.711461;N04;0.702701;pitchfork02;0.679396;H02;0.672916;N04;0.671801;I08;0.663158;asterisk03;0.659247;I02;0.658763;H05;0.658109;I08;0.655152;I02;0.652687;N04;0.650984;pitchfork09;0.643652;I02;0.637511;H05;0.635677;I02;0.628729;H05;0.62288;H02;0.619759;H02;0.616763;I08;0.616347;asterisk07;0.615789;N04;0.61526;H02;0.606827;I08;0.606439;asterisk07;0.60085;asterisk07;0.597877;N04;0.595286;N04;0.59409;six_point_star05;0.590173;six_point_star05;0.590173;I08;0.583522;N04;0.58112;H02;0.580741;N04;0.580066;H02;0.579628;asterisk07;0.575405;I02;0.574641;H05;0.571695;
68,T,1,9,32,68-D03-1;68-D02-1;68-H06-1;68-H02-1;68-I05-1;68-I05-1;68-N09-1;68-N07-1;68-P09-1;68-P02-1;68-T06-1;68-T03-1;68-X08-1;68-X06-1;68-arrowhead08-1;68-asterisk01-1;68-asterisk08-1;68-asterisk09-1;68-exclamation_point05-1;68-exclamation_point03-1;68-five_point_star07-1;68-five_point_star08-1;68-half_note08-1;68-line01-1;68-line05-1;68-line10-1;68-null02-1;68-null08-1;68-pitchfork08-1;68-pitchfork06-1;68-six_point_star08-1;68-six_point_star07-1;,68-T04,T,1,0.916344,68-T06,T06;0.916344;T03;0.896456;pitchfork08;0.828841;arrowhead08;0.820952;pitchfork06;0.767571;X08;0.750029;T06;0.723229;X06;0.716435;X08;0.705964;X06;0.701976;arrowhead08;0.696197;X08;0.685521;X08;0.684722;X06;0.679294;exclamation_point03;0.675961;exclamation_point03;0.672947;I05;0.670388;I05;0.670388;arrowhead08;0.661573;T03;0.654331;I05;0.650124;I05;0.650124;X06;0.647924;exclamation_point05;0.639273;H06;0.637624;P09;0.635658;exclamation_point05;0.634885;P09;0.630646;H02;0.624485;H02;0.623683;line01;0.617566;I05;0.617429;I05;0.617429;H06;0.615682;exclamation_point03;0.615194;exclamation_point03;0.613367;line10;0.611175;P02;0.611035;N09;0.609395;N07;0.609107;H02;0.608682;N07;0.606683;half_note08;0.602584;line05;0.602324;T06;0.600535;line05;0.599991;null08;0.596948;N09;0.596929;N09;0.595384;line01;0.595097;
68,pitchfork,2,9,32,68-D03-2;68-D09-2;68-H10-2;68-H06-2;68-I02-2;68-I04-2;68-N02-2;68-N03-2;68-T01-2;68-P07-2;68-T02-2;68-T02-2;68-X02-2;68-arrowhead01-2;68-arrowhead07-2;68-arrowhead03-2;68-asterisk10-2;68-asterisk02-2;68-exclamation_point07-2;68-five_point_star01-2;68-five_point_star04-2;68-half_note01-2;68-half_note02-2;68-half_note04-2;68-line04-2;68-line02-2;68-null04-2;68-null08-2;68-pitchfork02-2;68-pitchfork06-2;68-six_point_star04-2;68-six_point_star08-2;,68-pitchfork07,pitchfork,1,0.916345,68-pitchfork02,pitchfork02;0.916345;pitchfork06;0.868749;null04;0.743371;arrowhead07;0.724818;H06;0.723712;arrowhead07;0.713766;H10;0.713764;null04;0.709642;I04;0.70356;I02;0.702584;I02;0.702469;I04;0.700498;N02;0.697618;null08;0.695963;N03;0.68825;N02;0.677595;H10;0.672852;H06;0.669098;I04;0.668306;H06;0.665784;arrowhead01;0.66126;N03;0.661113;N03;0.65722;I02;0.656255;H10;0.656078;I04;0.655639;I02;0.653571;N03;0.646899;P07;0.641931;N02;0.641257;six_point_star08;0.634047;N02;0.629277;H10;0.624863;arrowhead01;0.620592;H06;0.620323;I04;0.611503;asterisk02;0.608825;N03;0.603098;H10;0.599608;H06;0.599113;H10;0.59785;I04;0.595781;I02;0.595483;I02;0.592368;H06;0.592213;T01;0.589915;T02;0.589018;T02;0.589018;N02;0.587933;H10;0.586255;
71,N,1,1,32,71-D10-1;71-D10-1;71-H08-1;71-H03-1;71-I09-1;71-I04-1;71-N06-1;71-N09-1;71-P07-1;71-P09-1;71-T05-1;71-T03-1;71-X08-1;71-arrowhead01-1;71-arrowhead04-1;71-arrowhead05-1;71-exclamation_point01-1;71-asterisk04-1;71-exclamation_point05-1;71-exclamation_point03-1;71-five_point_star09-1;71-five_point_star05-1;71-line01-1;71-half_note04-1;71-line08-1;71-line09-1;71-null07-1;71-null09-1;71-pitchfork10-1;71-six_point_star01-1;71-six_point_star06-1;71-six_point_star05-1;,71-N06,N,1,0.998806,71-N06,N06;0.998806;N09;0.952508;N09;0.941986;N06;0.928425;I09;0.735825;I09;0.733085;I04;0.72415;I04;0.716282;H08;0.711962;H08;0.69784;H03;0.680965;H03;0.68029;H08;0.678387;H08;0.678352;half_note04;0.678028;N06;0.677242;H03;0.674801;N09;0.671047;H03;0.666523;I04;0.666245;I09;0.664724;I04;0.663864;I09;0.660786;N09;0.65938;line01;0.655808;N06;0.654869;I04;0.650505;I09;0.630581;I09;0.624992;H08;0.614647;I09;0.607075;H03;0.599247;H03;0.597473;I09;0.597437;N06;0.595347;I04;0.594654;N06;0.593293;H03;0.59153;N06;0.586271;H08;0.585596;I09;0.585424;H08;0.584895;I04;0.584253;I04;0.582583;six_point_star01;0.582552;I04;0.580902;H08;0.580172;H03;0.573937;H08;0.570918;H08;0.570607;
71,pitchfork,2,1,32,71-D10-2;71-D02-2;71-H05-2;71-H06-2;71-I02-2;71-N01-2;71-N07-2;71-N08-2;71-P06-2;71-P03-2;71-T09-2;71-T07-2;71-arrowhead01-2;71-X08-2;71-arrowhead06-2;71-arrowhead06-2;71-asterisk05-2;71-exclamation_point01-2;71-five_point_star01-2;71-exclamation_point04-2;71-half_note01-2;71-five_point_star02-2;71-half_note08-2;71-half_note06-2;71-line02-2;71-line04-2;71-null04-2;71-null03-2;71-pitchfork08-2;71-pitchfork10-2;71-six_point_star10-2;71-six_point_star04-2;,71-pitchfork04,pitchfork,1,0.881353,71-pitchfork10,pitchfork10;0.881353;pitchfork08;0.851289;asterisk05;0.729427;N08;0.718958;asterisk05;0.712396;asterisk05;0.71191;T07;0.710441;X08;0.70703;N08;0.706558;N07;0.70564;N07;0.703324;arrowhead01;0.69742;arrowhead01;0.69742;X08;0.690721;N01;0.687019;asterisk05;0.683905;X08;0.682349;N01;0.674567;T09;0.672919;arrowhead06;0.670141;arrowhead06;0.670141;arrowhead06;0.662168;arrowhead06;0.662168;N07;0.661953;asterisk05;0.654086;asterisk05;0.649251;H05;0.648036;asterisk05;0.647745;arrowhead01;0.646954;arrowhead01;0.646954;N07;0.645476;N08;0.642464;null03;0.641575;N08;0.639894;null04;0.637909;H05;0.637341;X08;0.633048;arrowhead01;0.631184;arrowhead01;0.631184;H06;0.629213;H06;0.627851;arrowhead01;0.625458;arrowhead01;0.625458;N01;0.621551;H05;0.619719;N01;0.619286;null04;0.618918;asterisk05;0.617259;null03;0.616285;N01;0.613388;
71,P,1,2,32,71-D10-1;71-D10-1;71-H02-1;71-H10-1;71-I09-1;71-I06-1;71-N04-1;71-N10-1;71-P08-1;71-P06-1;71-X01-1;71-T10-1;71-X08-1;71-X08-1;71-arrowhead07-1;71-arrowhead04-1;71-asterisk04-1;71-asterisk04-1;71-exclamation_point04-1;71-exclamation_point05-1;71-five_point_star08-1;71-five_point_star09-1;71-half_note02-1;71-half_note06-1;71-line10-1;71-line10-1;71-null08-1;71-null02-1;71-pitchfork05-1;71-pitchfork08-1;71-six_point_star10-1;71-six_point_star05-1;,71-P09,P,1,0.947352,71-P08,P08;0.947352;P06;0.896149;half_note06;0.813532;N10;0.797555;N04;0.796086;N10;0.792237;N04;0.785827;N10;0.770791;N10;0.763202;N04;0.760756;N04;0.757667;H02;0.731975;D10;0.722266;D10;0.722266;H02;0.719236;H02;0.716093;H02;0.711912;I06;0.695203;half_note02;0.691239;H02;0.68234;H10;0.680653;H10;0.675268;asterisk04;0.66894;asterisk04;0.66894;H10;0.668686;asterisk04;0.667348;asterisk04;0.667348;I06;0.666405;half_note06;0.665618;H02;0.663917;asterisk04;0.66356;asterisk04;0.66356;asterisk04;0.6634;asterisk04;0.6634;H10;0.659521;arrowhead07;0.656562;I06;0.651041;X08;0.640728;X08;0.640728;asterisk04;0.639244;asterisk04;0.639244;I09;0.637995;I09;0.636797;I06;0.631462;I09;0.624201;asterisk04;0.621729;asterisk04;0.621729;I09;0.616771;asterisk04;0.612063;asterisk04;0.612063;
71,five_point_star,2,2,32,71-D06-2;71-D10-2;71-H05-2;71-H08-2;71-I02-2;71-I10-2;71-N02-2;71-N09-2;71-P04-2;71-P04-2;71-T08-2;71-T03-2;71-arrowhead01-2;71-X08-2;71-arrowhead08-2;71-arrowhead04-2;71-asterisk06-2;71-asterisk06-2;71-exclamation_point02-2;71-exclamation_point03-2;71-five_point_star10-2;71-half_note01-2;71-half_note02-2;71-half_note07-2;71-line06-2;71-line07-2;71-null07-2;71-null02-2;71-pitchfork05-2;71-pitchfork04-2;71-six_point_star05-2;71-six_point_star07-2;,71-five_point_star07,five_point_star,1,0.907498,71-five_point_star10,five_point_star10;0.907498;asterisk06;0.82216;asterisk06;0.82216;asterisk06;0.813781;asterisk06;0.813781;asterisk06;0.791781;asterisk06;0.791781;H08;0.759612;asterisk06;0.757537;asterisk06;0.757537;asterisk06;0.755932;asterisk06;0.755932;H05;0.741355;asterisk06;0.740232;asterisk06;0.740232;H05;0.734924;asterisk06;0.728603;asterisk06;0.728603;H08;0.725527;I02;0.722081;I10;0.721668;I10;0.718752;I02;0.710251;asterisk06;0.702035;asterisk06;0.702035;six_point_star07;0.691399;N02;0.678658;N02;0.669836;pitchfork04;0.666209;N09;0.664627;null07;0.663331;asterisk06;0.663164;asterisk06;0.663164;N09;0.662902;N09;0.662411;N02;0.66153;null02;0.660898;N02;0.660188;N02;0.659099;six_point_star05;0.658964;N09;0.657477;N09;0.655358;N09;0.655241;N02;0.653299;asterisk06;0.64556;asterisk06;0.64556;asterisk06;0.641089;asterisk06;0.641089;pitchfork05;0.631208;asterisk06;0.629807;
71,half_note,1,3,32,71-D09-1;71-D02-1;71-H07-1;71-H07-1;71-I04-1;71-I06-1;71-N09-1;71-N06-1;71-P10-1;71-P03-1;71-T03-1;71-T04-1;71-arrowhead01-1;71-X02-1;71-arrowhead10-1;71-arrowhead06-1;71-asterisk06-1;71-asterisk09-1;71-exclamation_point04-1;71-exclamation_point07-1;71-five_point_star04-1;71-five_point_star08-1;71-half_note05-1;71-half_note02-1;71-line05-1;71-line08-1;71-null05-1;71-null03-1;71-pitchfork09-1;71-pitchfork04-1;71-six_point_star04-1;71-six_point_star05-1;,71-half_note07,P,0,0.818415,71-P10,P10;0.818415;N06;0.799735;N06;0.794142;N09;0.783331;N09;0.778811;half_note05;0.777883;P03;0.755625;I06;0.721739;I04;0.720592;half_note05;0.708567;half_note02;0.708091;I04;0.706164;T03;0.702355;arrowhead01;0.701611;arrowhead01;0.701611;T04;0.699834;half_note02;0.696836;I06;0.68871;H07;0.686185;H07;0.686185;H07;0.68584;H07;0.68584;D02;0.684827;T04;0.684236;I04;0.684078;H07;0.680293;H07;0.680293;D09;0.679655;T03;0.675312;I06;0.675266;arrowhead06;0.673566;H07;0.672703;H07;0.672703;N09;0.672384;arrowhead01;0.671203;arrowhead01;0.671203;H07;0.669959;H07;0.669959;N06;0.666599;N06;0.665433;I06;0.663088;I04;0.662009;I06;0.661345;asterisk09;0.660371;N09;0.656275;I04;0.652727;H07;0.652511;H07;0.652511;I06;0.650946;arrowhead10;0.649086;
71,arrowhead,2,3,32,71-D09-2;71-D02-2;71-H05-2;71-H08-2;71-I02-2;71-I04-2;71-N07-2;71-P01-2;71-P09-2;71-P03-2;71-T04-2;71-T07-2;71-arrowhead01-2;71-X08-2;71-arrowhead10-2;71-arrowhead06-2;71-asterisk07-2;71-asterisk05-2;71-exclamation_point04-2;71-exclamation_point07-2;71-half_note01-2;71-five_point_star03-2;71-half_note09-2;71-half_note05-2;71-line09-2;71-line02-2;71-null10-2;71-null05-2;71-pitchfork08-2;71-pitchfork08-2;71-six_point_star08-2;71-six_point_star09-2;,71-arrowhead03,arrowhead,1,0.887106,71-arrowhead01,arrowhead01;0.887106;arrowhead01;0.887106;T04;0.869662;T07;0.86278;arrowhead10;0.852008;arrowhead06;0.789344;exclamation_point04;0.736786;exclamation_point04;0.736786;T07;0.732977;exclamation_point04;0.732773;exclamation_point04;0.732773;X08;0.730716;exclamation_point04;0.724224;exclamation_point04;0.724224;H05;0.721423;exclamation_point04;0.721224;exclamation_point04;0.721224;exclamation_point07;0.71614;exclamation_point07;0.714643;H05;0.71214;T04;0.707335;line02;0.706526;line09;0.706134;line09;0.704737;line02;0.703199;X08;0.688679;exclamation_point07;0.686485;exclamation_point07;0.685702;pitchfork08;0.68141;pitchfork08;0.68141;arrowhead06;0.677885;arrowhead01;0.676675;arrowhead01;0.676675;exclamation_point07;0.672964;exclamation_point07;0.670286;arrowhead10;0.657033;X08;0.651477;H05;0.651138;H05;0.649328;exclamation_point04;0.647195;exclamation_point04;0.647195;exclamation_point04;0.642778;exclamation_point04;0.642778;P03;0.612317;X08;0.604273;N07;0.594073;T04;0.574263;T04;0.573678;asterisk05;0.568348;half_note09;0.567477;
71,N,1,4,32,71-D08-1;71-D07-1;71-H02-1;71-I01-1;71-I08-1;71-N01-1;71-N10-1;71-P01-1;71-P04-1;71-P03-1;71-T02-1;71-T08-1;71-X04-1;71-X03-1;71-asterisk01-1;71-arrowhead06-1;71-asterisk03-1;71-asterisk07-1;71-exclamation_point08-1;71-exclamation_point06-1;71-five_point_star05-1;71-five_point_star09-1;71-half_note07-1;71-line01-1;71-line03-1;71-null01-1;71-null08-1;71-null09-1;71-pitchfork07-1;71-pitchfork05-1;71-six_point_star07-1;71-six_point_star08-1;,71-N03,N,1,0.969357,71-N01,N01;0.969357;N01;0.964759;N10;0.915852;N10;0.903732;I01;0.7334;I01;0.73125;I08;0.728733;I08;0.726621;I08;0.695819;N01;0.693056;H02;0.689472;I08;0.687183;H02;0.682031;H02;0.675778;H02;0.673884;N01;0.673203;N10;0.663306;N10;0.661056;asterisk03;0.656994;I01;0.650481;I01;0.64958;I08;0.638589;line01;0.634403;N10;0.632985;line01;0.632795;line03;0.632671;exclamation_point06;0.629536;I01;0.6259;exclamation_point06;0.625582;I01;0.624099;exclamation_point06;0.623843;asterisk01;0.622753;N10;0.619746;I08;0.613056;I01;0.612125;asterisk01;0.609827;asterisk01;0.607563;I08;0.605662;I08;0.603547;I01;0.603483;asterisk07;0.603214;asterisk03;0.602819;N10;0.597484;N01;0.596621;H02;0.595142;H02;0.594843;I08;0.593555;N01;0.592271;N10;0.591508;N01;0.588749;
71,five_point_star,2,4,32,71-D04-2;71-D03-2;71-H08-2;71-H06-2;71-I06-2;71-I10-2;71-N04-2;71-N08-2;71-P06-2;71-T01-2;71-X01-2;71-T04-2;71-X10-2;71-X04-2;71-asterisk01-2;71-arrowhead07-2;71-asterisk03-2;71-asterisk10-2;71-exclamation_point10-2;71-five_point_star01-2;71-five_point_star10-2;71-five_point_star06-2;71-half_note05-2;71-half_note07-2;71-line06-2;71-line10-2;71-null03-2;71-null02-2;71-pitchfork07-2;71-six_point_star01-2;71-six_point_star03-2;71-six_point_star08-2;,71-five_point_star04,five_point_star,1,0.930540,71-five_point_star10,five_point_star10;0.93054;five_point_star01;0.890494;five_point_star06;0.885844;asterisk10;0.785201;asterisk03;0.775307;asterisk01;0.759095;asterisk01;0.747233;H08;0.742428;I06;0.742375;asterisk03;0.741836;asterisk10;0.730971;asterisk01;0.730053;asterisk01;0.724477;asterisk10;0.723561;six_point_star03;0.720792;H06;0.719943;H06;0.718494;asterisk03;0.716364;I10;0.710739;I10;0.706547;asterisk03;0.706011;six_point_star01;0.702979;H08;0.700013;asterisk01;0.698768;six_point_star08;0.698641;asterisk01;0.697608;asterisk01;0.685548;asterisk03;0.683523;X04;0.680565;X04;0.680565;X04;0.678044;X04;0.678044;I06;0.675082;asterisk10;0.673438;asterisk10;0.671584;N04;0.670309;asterisk10;0.669551;N04;0.66712;asterisk10;0.666552;N08;0.658994;null02;0.656691;asterisk10;0.656595;asterisk03;0.655234;six_point_star01;0.65476;N08;0.653311;N04;0.652568;null03;0.652305;asterisk03;0.651499;N08;0.651426;arrowhead07;0.647825;
71,asterisk,1,5,32,71-H01-1;71-D05-1;71-H08-1;71-H08-1;71-I06-1;71-I06-1;71-N06-1;71-N09-1;71-P03-1;71-P09-1;71-T04-1;71-T06-1;71-X06-1;71-X04-1;71-asterisk01-1;71-arrowhead09-1;71-asterisk03-1;71-asterisk04-1;71-exclamation_point02-1;71-exclamation_point05-1;71-five_point_star10-1;71-five_point_star06-1;71-half_note09-1;71-half_note10-1;71-line10-1;71-line10-1;71-null04-1;71-null04-1;71-pitchfork03-1;71-six_point_star01-1;71-six_point_star04-1;71-six_point_star09-1;,71-asterisk05,asterisk,1,0.916934,71-asterisk04,asterisk04;0.916934;asterisk01;0.895048;asterisk03;0.891302;X04;0.856398;X04;0.856398;X04;0.838537;X04;0.838537;asterisk01;0.833137;asterisk04;0.826315;asterisk01;0.820909;asterisk03;0.804854;asterisk04;0.783604;asterisk03;0.76611;asterisk01;0.76441;asterisk04;0.762058;asterisk01;0.745985;asterisk03;0.738884;asterisk04;0.73571;asterisk03;0.728196;asterisk01;0.71258;asterisk04;0.705147;asterisk01;0.700303;six_point_star01;0.690323;asterisk01;0.689215;asterisk03;0.686351;asterisk03;0.681815;asterisk04;0.674409;asterisk04;0.669019;asterisk04;0.664164;asterisk03;0.658338;asterisk03;0.656472;asterisk01;0.656169;asterisk04;0.654598;asterisk01;0.653952;asterisk01;0.652447;pitchfork03;0.652273;null04;0.649677;null04;0.649677;asterisk04;0.649531;six_point_star09;0.647028;asterisk04;0.641524;six_point_star04;0.638799;N09;0.638509;X04;0.637934;X04;0.637934;asterisk03;0.63715;asterisk03;0.636137;X04;0.635916;X04;0.635916;N09;0.634344;
71,arrowhead,2,5,32,71-D10-2;71-D09-2;71-H02-2;71-H09-2;71-I10-2;71-I05-2;71-N10-2;71-P01-2;71-P03-2;71-P03-2;71-X01-2;71-T04-2;71-X10-2;71-X08-2;71-arrowhead07-2;71-arrowhead06-2;71-asterisk05-2;71-asterisk02-2;71-exclamation_point04-2;71-exclamation_point02-2;71-five_point_star10-2;71-five_point_star06-2;71-half_note08-2;71-half_note04-2;71-line02-2;71-line05-2;71-null06-2;71-null08-2;71-pitchfork03-2;71-pitchfork06-2;71-six_point_star02-2;71-six_point_star09-2;,71-arrowhead03,T,0,0.869662,71-T04,T04;0.869662;arrowhead06;0.789344;arrowhead07;0.778762;exclamation_point04;0.736786;exclamation_point04;0.736786;exclamation_point04;0.732773;exclamation_point04;0.732773;X08;0.730716;H09;0.730337;exclamation_point04;0.724224;exclamation_point04;0.724224;H02;0.721854;H02;0.721623;exclamation_point04;0.721224;exclamation_point04;0.721224;exclamation_point02;0.720038;exclamation_point02;0.717641;pitchfork06;0.714971;X10;0.713187;H09;0.71051;exclamation_point02;0.709963;X01;0.708045;exclamation_point02;0.707908;T04;0.707335;line02;0.706526;line05;0.705544;line05;0.70372;line02;0.703199;exclamation_point02;0.698578;exclamation_point02;0.697129;X08;0.688679;X10;0.682788;X01;0.682575;X01;0.680093;arrowhead06;0.677885;H09;0.666592;X08;0.651477;X10;0.649973;X01;0.649842;H02;0.648558;exclamation_point04;0.647195;exclamation_point04;0.647195;exclamation_point04;0.642778;exclamation_point04;0.642778;H02;0.641684;X10;0.638809;arrowhead07;0.637488;N10;0.63609;pitchfork03;0.634428;P03;0.612317;
